Day/hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
330,12.74253333,12.97023333,15.67833333,32.07423333,51.45093333,63.43263333,75.27153333,73.12083333,76.29093333,79.72506667,82.59293333,94.28576667,90.90426667,87.68933333,91.89066667,95.86143333,47.53653333,49.61973333,62.06583333,66.38733333,85.71653333,68.53803333,75.96213333,81.44213333
331,94.62806667,94.25316667,99.54066667,99.514,99.92533333,100,100,99.868,99.792,99.984,99.69266667,100,100,100,100,100,100,100,100,100,100,100,100,100
332,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
333,100,100,100,100,100,100,100,100,100,99.76466667,98.63786667,98.14886667,96.52973333,91.708,65.10093333,47.82213333,7.816,3.704666667,2.418666667,0.994666667,0.752,0.7184,2.346666667,26.17013333
334,2.76,13.85343333,47.20053333,63.87483333,38.35583333,59.15133333,85.27813333,78.20893333,62.44773333,22.20573333,9.568533333,2.901333333,1.202666667,0.6552,0.768,2.664,2.562666667,10.73463333,30.36793333,61.90503333,77.03986667,87.9268,93.94346667,90.30146667
335,97.49143333,98.50203333,98.51833333,97.39363333,96.182,99.75266667,94.38356667,100,100,100,99.68933333,96.26893333,58.93023333,31.72693333,21.54353333,26.39663333,13.01163333,11.01753333,5.818666667,3.653333333,2.792,2.232,0.5976,0
336,0.1288,0.064,0.324,3.458666667,8.809533333,12.36993333,13.99143333,19.23013333,22.56693333,24.17693333,35.35093333,49.21653333,62.12613333,64.07583333,64.37733333,70.62843333,21.48333333,28.99383333,35.72843333,46.12533333,69.64353333,79.19533333,67.35213333,73.06053333
337,88.38346667,95.693,91.25133333,52.55973333,42.02613333,37.54043333,33.61443333,42.86613333,47.53653333,66.32703333,49.90533333,44.19333333,19.17853333,18.98073333,28.58613333,16.16853333,3.854,0.6832,0.3824,0,0,0,0.2384,0.6096
338,1.288,0.4568,2.874666667,1.296,0.818666667,0.976,9.879033333,10.61043333,20.85553333,35.81903333,54.81093333,94.6335,94.4216,32.31583333,29.80923333,30.35283333,19.04093333,7.853333333,8.857833333,8.616333333,3.16,0.5696,0.1592,0.7464
339,5.478,12.07323333,20.78673333,38.32563333,78.08106667,96.29066667,100,100,100,100,100,100,100,100,100,100,97.88263333,95.03556667,90.52066667,94.32923333,86.15493333,70.08573333,75.49263333,84.54746667
340,100,99.97266667,100,100,100,99.54666667,100,100,100,100,100,100,100,100,99.93,96.5243,67.05063333,36.52873333,28.23883333,17.75093333,7.634,6.985333333,10.23783333,14.58483333
341,60.59853333,84.18213333,96.05703333,93.22413333,94.8291,94.45963333,96.64383333,96.9155,74.86953333,59.31213333,84.1456,96.67643333,74.34693333,52.47573333,22.15413333,7.242,2.741333333,6.868666667,34.03723333,50.37573333,63.69393333,63.29193333,81.11333333,98.24123333
342,99.88533333,99.928,99.93066667,99.90333333,99.64466667,97.04046667,89.44293333,80.45573333,82.26413333,74.58813333,61.58343333,51.13173333,48.72933333,47.68773333,41.48853333,33.96173333,24.97723333,15.72993333,8.367933333,4.204,2.442666667,1.744,3.213333333,8.581833333
343,15.06773333,24.38833333,48.49413333,66.00543333,63.97533333,63.29193333,81.99013333,92.51173333,94.6661,95.8071,96.22546667,96.9318,97.35016667,96.09506667,95.367,76.7476,79.2136,82.30066667,84.23693333,94.20426667,93.37026667,80.60186667,78.79346667,92.78573333
344,100,100,100,100,100,99.80733333,100,100,100,100,100,100,100,100,100,100,92.8588,78.02626667,85.38773333,93.99236667,96.99156667,99.43933333,99.72333333,100
345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.49333333,98.50746667,74.20623333,49.06533333,28.94853333,34.65633333
346,69.12093333,80.94893333,72.59823333,58.46793333,45.16773333,46.79733333,35.95493333,34.49023333,28.81263333,23.32373333,32.67823333,47.18373333,53.60133333,79.79813333,82.53813333,91.12346667,67.37223333,76.34573333,81.49693333,80.10866667,72.15603333,64.15623333,66.18633333,91.56186667
347,100,100,100,100,100,100,100,100,100,100,100,99.84133333,100,99.658,66.50793333,34.80733333,19.69453333,13.85343333,7.853333333,6.691333333,8.147133333,11.04513333,13.90173333,24.07123333
348,57.16143333,71.29173333,87.28746667,95.09533333,95.14966667,99.07253333,99.744,100,100,99.84733333,95.01926667,85.00413333,68.59833333,78.51946667,15.38593333,17.93153333,25.08293333,25.49063333,28.45023333,38.95173333,44.64693333,42.66453333,47.58693333,51.87093333
349,70.58823333,80.76626667,66.93003333,60.39753333,50.54373333,33.50873333,33.10103333,37.49513333,29.40153333,21.31133333,19.41933333,22.58413333,33.32753333,46.71333333,54.84453333,58.95033333,74.40723333,90.19186667,97.21976667,99.404,99.79866667,100,100,100
350,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
351,100,100,100,100,100,100,100,100,100,100,100,100,100,87.23266667,96.49713333,99.69266667,100,100,100,100,100,99.80066667,100,100
352,100,100,100,99.46933333,95.56803333,92.98666667,67.43253333,43.05093333,33.64463333,27.19693333,22.00793333,12.59073333,4.488666667,0.909333333,0.0608,0,0.3608,1.496,2.434666667,2.016,2.512,4.358,6.859333333,16.52113333
353,17.63053333,12.14223333,9.665133333,16.74473333,20.01273333,14.72283333,14.95053333,15.01953333,15.24833333,17.06293333,22.89373333,34.91303333,50.25813333,64.96023333,73.22133333,96.36673333,48.84693333,29.52233333,36.06063333,46.15893333,69.06063333,84.9676,85.27813333,99.14316667
354,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52.84533333,29.15993333,14.37093333,3.042666667,0.7072,1.658666667,0.5112
355,0.1736,0.1808,6.868666667,24.62993333,42.59733333,97.21433333,100,100,100,100,100,100,100,100,100,100,100,100,99.60133333,56.59863333,70.32693333,90.37453333,100,100
356,100,100,100,100,100,99.89733333,99.30073333,97.72506667,99.336,95.75276667,83.9812,39.53973333,23.01413333,22.70453333,19.31613333,21.12213333,17.44133333,11.32113333,15.97073333,23.04853333,28.72203333,29.74883333,27.60463333,31.66653333
357,39.80853333,49.95573333,46.25973333,38.26523333,73.88463333,91.41573333,85.93573333,96.73076667,98.36076667,98.5944,97.62183333,99.48,100,100,100,100,97.78483333,99.65733333,99.84333333,99.22466667,99.19206667,94.91603333,93.7356,88.84013333
358,96.06246667,100,100,97.75766667,44.74773333,11.45913333,2.826666667,1.722666667,0.1504,0,0.6584,4.694,14.16393333,24.91683333,37.37433333,35.66803333,38.17463333,12.74253333,19.04093333,28.38983333,37.99343333,48.56133333,47.55333333,69.26163333
359,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
360,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.498,83.46973333,54.91173333,37.55553333,19.11833333,10.36203333,12.70113333
361,20.72653333,16.06533333,6.276,0.5608,0.3224,0.3584,1.68,2.914666667,13.75683333,45.08373333,78.3916,99.77,100,100,100,100,100,97.0296,96.87203333,97.02416667,96.29066667,96.8829,99.462,100
362,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.44133333,73.52283333,45.53733333,40.37973333,23.57313333,18.86033333,21.24253333,55.69413333
363,74.86953333,58.60863333,45.57093333,97.88263333,98.55093333,99.62066667,99.82466667,99.602,99.778,99.56933333,99.46133333,96.43193333,98.627,99.416,98.43683333,84.93106667,20.78673333,11.79033333,4.166666667,1.696,0.1576,0,0.6808,12.43203333
364,20.62333333,25.46043333,72.23643333,97.59466667,99.912,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
365,20.62333333,25.46043333,72.23643333,97.59466667,99.912,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
